User_id,Registration number,predicted_rating
0,7430,1.5243404862735686
0,1480,1.5243404862735686
0,7113,1.9367959033933624
0,2955,1.006030440616674
0,8397,1.9367959033933624
0,2190,1.006030440616674
0,2959,1.5243404862735686
0,7503,1.9367959033933624
0,3769,1.006030440616674
0,2643,1.5243404862735686
0,2839,1.006030440616674
0,3224,1.006030440616674
0,2775,1.006030440616674
0,3166,1.006030440616674
0,8223,1.006030440616674
0,480,1.9367959033933624
0,6817,1.9367959033933624
0,1634,1.7418247328760557
0,8995,1.9367959033933624
0,1773,1.9367959033933624
0,3635,1.9367959033933624
0,2486,1.9367959033933624
0,7993,1.006030440616674
1,7430,1.710730810274579
1,2119,1.4357765410550627
1,1480,1.710730810274579
1,7113,2.173619644026157
1,2955,1.1290438627949582
1,8397,2.173619644026157
1,2190,1.1290438627949582
1,2959,1.710730810274579
1,7503,2.173619644026157
1,3769,1.1290438627949582
1,2643,1.710730810274579
1,2839,1.1290438627949582
1,3224,1.1290438627949582
1,2775,1.1290438627949582
1,3166,1.1290438627949582
1,8223,1.1290438627949582
1,480,2.173619644026157
1,6817,2.173619644026157
1,1634,1.9548081701312123
1,8995,2.173619644026157
1,1773,2.173619644026157
1,3635,2.173619644026157
1,2486,2.173619644026157
2,7430,1.710730810274579
2,2119,1.4357765410550627
2,1480,1.710730810274579
2,7113,2.173619644026157
2,2955,1.1290438627949582
2,8397,2.173619644026157
2,2190,1.1290438627949582
2,2959,1.710730810274579
2,7503,2.173619644026157
2,3769,1.1290438627949582
2,2643,1.710730810274579
2,2839,1.1290438627949582
2,3224,1.1290438627949582
2,3166,1.1290438627949582
2,8223,1.1290438627949582
2,480,2.173619644026157
2,6817,2.173619644026157
2,1634,1.9548081701312123
2,8995,2.173619644026157
2,1773,2.173619644026157
2,3635,2.173619644026157
2,2486,2.173619644026157
2,7993,1.1290438627949582
3,7430,1.710730810274579
3,2119,1.4357765410550627
3,1480,1.710730810274579
3,7113,2.173619644026157
3,2955,1.1290438627949582
3,8397,2.173619644026157
3,2190,1.1290438627949582
3,2959,1.710730810274579
3,7503,2.173619644026157
3,3769,1.1290438627949582
3,2643,1.710730810274579
3,3224,1.1290438627949582
3,2775,1.1290438627949582
3,3166,1.1290438627949582
3,8223,1.1290438627949582
3,480,2.173619644026157
3,6817,2.173619644026157
3,1634,1.9548081701312123
3,8995,2.173619644026157
3,1773,2.173619644026157
3,3635,2.173619644026157
3,2486,2.173619644026157
3,7993,1.1290438627949582
4,7430,3.00413495398645
4,2119,2.521300526764335
4,1480,3.00413495398645
4,7113,3.8169925449828623
4,2955,1.9826615107620689
4,8397,3.8169925449828623
4,2190,1.9826615107620689
4,2959,3.00413495398645
4,7503,3.8169925449828623
4,3769,1.9826615107620689
4,2839,1.9826615107620689
4,3224,1.9826615107620689
4,2775,1.9826615107620689
4,3166,1.9826615107620689
4,8223,1.9826615107620689
4,480,3.8169925449828623
4,6817,3.8169925449828623
4,1634,3.432747874159641
4,8995,3.8169925449828623
4,1773,3.8169925449828623
4,3635,3.8169925449828623
4,2486,3.8169925449828623
4,7993,1.9826615107620689
5,7430,3.00413495398645
5,2119,2.521300526764335
5,1480,3.00413495398645
5,7113,3.8169925449828623
5,2955,1.9826615107620689
5,8397,3.8169925449828623
5,2190,1.9826615107620689
5,7503,3.8169925449828623
5,3769,1.9826615107620689
5,2643,3.00413495398645
5,2839,1.9826615107620689
5,3224,1.9826615107620689
5,2775,1.9826615107620689
5,3166,1.9826615107620689
5,8223,1.9826615107620689
5,480,3.8169925449828623
5,6817,3.8169925449828623
5,1634,3.432747874159641
5,8995,3.8169925449828623
5,1773,3.8169925449828623
5,3635,3.8169925449828623
5,2486,3.8169925449828623
5,7993,1.9826615107620689
6,2119,2.521300526764335
6,1480,3.00413495398645
6,7113,3.8169925449828623
6,2955,1.9826615107620689
6,8397,3.8169925449828623
6,2190,1.9826615107620689
6,2959,3.00413495398645
6,7503,3.8169925449828623
6,3769,1.9826615107620689
6,2643,3.00413495398645
6,2839,1.9826615107620689
6,3224,1.9826615107620689
6,2775,1.9826615107620689
6,3166,1.9826615107620689
6,8223,1.9826615107620689
6,480,3.8169925449828623
6,6817,3.8169925449828623
6,1634,3.432747874159641
6,8995,3.8169925449828623
6,1773,3.8169925449828623
6,3635,3.8169925449828623
6,2486,3.8169925449828623
6,7993,1.9826615107620689
7,7430,3.501041468194063
7,2119,2.938342595517526
7,1480,3.501041468194063
7,7113,4.448351817896682
7,2955,2.3106086353940807
7,8397,4.448351817896682
7,2190,2.3106086353940807
7,2959,3.501041468194063
7,7503,4.448351817896682
7,3769,2.3106086353940807
7,2643,3.501041468194063
7,2839,2.3106086353940807
7,3224,2.3106086353940807
7,2775,2.3106086353940807
7,3166,2.3106086353940807
7,8223,2.3106086353940807
7,480,4.448351817896682
7,6817,4.448351817896682
7,8995,4.448351817896682
7,1773,4.448351817896682
7,3635,4.448351817896682
7,2486,4.448351817896682
7,7993,2.3106086353940807
8,7430,3.9352621902696194
8,2119,3.3027739383399606
8,1480,3.9352621902696194
8,7113,5.00006380301909
8,2955,2.5971845469363033
8,2190,2.5971845469363033
8,2959,3.9352621902696194
8,7503,5.00006380301909
8,3769,2.5971845469363033
8,2643,3.9352621902696194
8,2839,2.5971845469363033
8,3224,2.5971845469363033
8,2775,2.5971845469363033
8,3166,2.5971845469363033
8,8223,2.5971845469363033
8,480,5.00006380301909
8,6817,5.00006380301909
8,1634,4.496723058324291
8,8995,5.00006380301909
8,1773,5.00006380301909
8,3635,5.00006380301909
8,2486,5.00006380301909
8,7993,2.5971845469363033
9,7430,3.9352621902696194
9,2119,3.3027739383399606
9,1480,3.9352621902696194
9,7113,5.00006380301909
9,2955,2.5971845469363033
9,8397,5.00006380301909
9,2190,2.5971845469363033
9,2959,3.9352621902696194
9,7503,5.00006380301909
9,3769,2.5971845469363033
9,2643,3.9352621902696194
9,2839,2.5971845469363033
9,3224,2.5971845469363033
9,2775,2.5971845469363033
9,3166,2.5971845469363033
9,8223,2.5971845469363033
9,480,5.00006380301909
9,6817,5.00006380301909
9,1634,4.496723058324291
9,1773,5.00006380301909
9,3635,5.00006380301909
9,2486,5.00006380301909
9,7993,2.5971845469363033
10,7430,3.9352621902696194
10,2119,3.3027739383399606
10,1480,3.9352621902696194
10,7113,5.00006380301909
10,2955,2.5971845469363033
10,8397,5.00006380301909
10,2190,2.5971845469363033
10,2959,3.9352621902696194
10,7503,5.00006380301909
10,3769,2.5971845469363033
10,2643,3.9352621902696194
10,2839,2.5971845469363033
10,3224,2.5971845469363033
10,2775,2.5971845469363033
10,3166,2.5971845469363033
10,8223,2.5971845469363033
10,480,5.00006380301909
10,6817,5.00006380301909
10,1634,4.496723058324291
10,8995,5.00006380301909
10,1773,5.00006380301909
10,2486,5.00006380301909
10,7993,2.5971845469363033
11,7430,3.9352621902696194
11,2119,3.3027739383399606
11,1480,3.9352621902696194
11,7113,5.00006380301909
11,2955,2.5971845469363033
11,8397,5.00006380301909
11,2190,2.5971845469363033
11,2959,3.9352621902696194
11,7503,5.00006380301909
11,3769,2.5971845469363033
11,2643,3.9352621902696194
11,2839,2.5971845469363033
11,3224,2.5971845469363033
11,2775,2.5971845469363033
11,3166,2.5971845469363033
11,8223,2.5971845469363033
11,480,5.00006380301909
11,1634,4.496723058324291
11,8995,5.00006380301909
11,1773,5.00006380301909
11,3635,5.00006380301909
11,2486,5.00006380301909
11,7993,2.5971845469363033
12,7430,3.9352621902696194
12,2119,3.3027739383399606
12,1480,3.9352621902696194
12,7113,5.00006380301909
12,2955,2.5971845469363033
12,8397,5.00006380301909
12,2190,2.5971845469363033
12,2959,3.9352621902696194
12,7503,5.00006380301909
12,3769,2.5971845469363033
12,2643,3.9352621902696194
12,2839,2.5971845469363033
12,3224,2.5971845469363033
12,2775,2.5971845469363033
12,3166,2.5971845469363033
12,8223,2.5971845469363033
12,480,5.00006380301909
12,6817,5.00006380301909
12,1634,4.496723058324291
12,8995,5.00006380301909
12,1773,5.00006380301909
12,3635,5.00006380301909
12,7993,2.5971845469363033
13,7430,5.8788460043581034
13,1480,5.8788460043581034
13,7113,7.469541720141509
13,2955,3.879906155704203
13,8397,7.469541720141509
13,2190,3.879906155704203
13,2959,5.8788460043581034
13,7503,7.469541720141509
13,3769,3.879906155704203
13,2643,5.8788460043581034
13,2839,3.879906155704203
13,3224,3.879906155704203
13,2775,3.879906155704203
13,3166,3.879906155704203
13,8223,3.879906155704203
13,480,7.469541720141509
13,6817,7.469541720141509
13,1634,6.717606376901539
13,8995,7.469541720141509
13,1773,7.469541720141509
13,3635,7.469541720141509
13,2486,7.469541720141509
13,7993,3.879906155704203
14,7430,3.9352621902696194
14,2119,3.3027739383399606
14,1480,3.9352621902696194
14,7113,5.00006380301909
14,2955,2.5971845469363033
14,8397,5.00006380301909
14,2190,2.5971845469363033
14,2959,3.9352621902696194
14,7503,5.00006380301909
14,3769,2.5971845469363033
14,2643,3.9352621902696194
14,2839,2.5971845469363033
14,3224,2.5971845469363033
14,2775,2.5971845469363033
14,3166,2.5971845469363033
14,8223,2.5971845469363033
14,480,5.00006380301909
14,6817,5.00006380301909
14,1634,4.496723058324291
14,8995,5.00006380301909
14,3635,5.00006380301909
14,2486,5.00006380301909
14,7993,2.5971845469363033
15,7430,3.9352621902696194
15,2119,3.3027739383399606
15,1480,3.9352621902696194
15,7113,5.00006380301909
15,2955,2.5971845469363033
15,8397,5.00006380301909
15,2190,2.5971845469363033
15,2959,3.9352621902696194
15,3769,2.5971845469363033
15,2643,3.9352621902696194
15,2839,2.5971845469363033
15,3224,2.5971845469363033
15,2775,2.5971845469363033
15,3166,2.5971845469363033
15,8223,2.5971845469363033
15,480,5.00006380301909
15,6817,5.00006380301909
15,1634,4.496723058324291
15,8995,5.00006380301909
15,1773,5.00006380301909
15,3635,5.00006380301909
15,2486,5.00006380301909
15,7993,2.5971845469363033
16,7430,3.9352621902696194
16,2119,3.3027739383399606
16,1480,3.9352621902696194
16,2955,2.5971845469363033
16,8397,5.00006380301909
16,2190,2.5971845469363033
16,2959,3.9352621902696194
16,7503,5.00006380301909
16,3769,2.5971845469363033
16,2643,3.9352621902696194
16,2839,2.5971845469363033
16,3224,2.5971845469363033
16,2775,2.5971845469363033
16,3166,2.5971845469363033
16,8223,2.5971845469363033
16,480,5.00006380301909
16,6817,5.00006380301909
16,1634,4.496723058324291
16,8995,5.00006380301909
16,1773,5.00006380301909
16,3635,5.00006380301909
16,2486,5.00006380301909
16,7993,2.5971845469363033
17,7430,1.710730810274579
17,2119,1.4357765410550627
17,1480,1.710730810274579
17,7113,2.173619644026157
17,2955,1.1290438627949582
17,8397,2.173619644026157
17,2190,1.1290438627949582
17,2959,1.710730810274579
17,7503,2.173619644026157
17,3769,1.1290438627949582
17,2643,1.710730810274579
17,2839,1.1290438627949582
17,2775,1.1290438627949582
17,3166,1.1290438627949582
17,8223,1.1290438627949582
17,480,2.173619644026157
17,6817,2.173619644026157
17,1634,1.9548081701312123
17,8995,2.173619644026157
17,1773,2.173619644026157
17,3635,2.173619644026157
17,2486,2.173619644026157
17,7993,1.1290438627949582
18,7430,1.710730810274579
18,2119,1.4357765410550627
18,1480,1.710730810274579
18,7113,2.173619644026157
18,2955,1.1290438627949582
18,8397,2.173619644026157
18,2190,1.1290438627949582
18,2959,1.710730810274579
18,7503,2.173619644026157
18,3769,1.1290438627949582
18,2643,1.710730810274579
18,2839,1.1290438627949582
18,3224,1.1290438627949582
18,2775,1.1290438627949582
18,8223,1.1290438627949582
18,480,2.173619644026157
18,6817,2.173619644026157
18,1634,1.9548081701312123
18,8995,2.173619644026157
18,1773,2.173619644026157
18,3635,2.173619644026157
18,2486,2.173619644026157
18,7993,1.1290438627949582
19,7430,1.710730810274579
19,2119,1.4357765410550627
19,1480,1.710730810274579
19,7113,2.173619644026157
19,2955,1.1290438627949582
19,8397,2.173619644026157
19,2959,1.710730810274579
19,7503,2.173619644026157
19,3769,1.1290438627949582
19,2643,1.710730810274579
19,2839,1.1290438627949582
19,3224,1.1290438627949582
19,2775,1.1290438627949582
19,3166,1.1290438627949582
19,8223,1.1290438627949582
19,480,2.173619644026157
19,6817,2.173619644026157
19,1634,1.9548081701312123
19,8995,2.173619644026157
19,1773,2.173619644026157
19,3635,2.173619644026157
19,2486,2.173619644026157
19,7993,1.1290438627949582
20,7430,3.00413495398645
20,2119,2.521300526764335
20,7113,3.8169925449828623
20,2955,1.9826615107620689
20,8397,3.8169925449828623
20,2190,1.9826615107620689
20,2959,3.00413495398645
20,7503,3.8169925449828623
20,3769,1.9826615107620689
20,2643,3.00413495398645
20,2839,1.9826615107620689
20,3224,1.9826615107620689
20,2775,1.9826615107620689
20,3166,1.9826615107620689
20,8223,1.9826615107620689
20,480,3.8169925449828623
20,6817,3.8169925449828623
20,1634,3.432747874159641
20,8995,3.8169925449828623
20,1773,3.8169925449828623
20,3635,3.8169925449828623
20,2486,3.8169925449828623
20,7993,1.9826615107620689
21,7430,1.710730810274579
21,2119,1.4357765410550627
21,1480,1.710730810274579
21,7113,2.173619644026157
21,8397,2.173619644026157
21,2190,1.1290438627949582
21,2959,1.710730810274579
21,7503,2.173619644026157
21,3769,1.1290438627949582
21,2643,1.710730810274579
21,2839,1.1290438627949582
21,3224,1.1290438627949582
21,2775,1.1290438627949582
21,3166,1.1290438627949582
21,8223,1.1290438627949582
21,480,2.173619644026157
21,6817,2.173619644026157
21,1634,1.9548081701312123
21,8995,2.173619644026157
21,1773,2.173619644026157
21,3635,2.173619644026157
21,2486,2.173619644026157
21,7993,1.1290438627949582
22,7430,1.710730810274579
22,2119,1.4357765410550627
22,1480,1.710730810274579
22,7113,2.173619644026157
22,2955,1.1290438627949582
22,8397,2.173619644026157
22,2190,1.1290438627949582
22,2959,1.710730810274579
22,7503,2.173619644026157
22,2643,1.710730810274579
22,2839,1.1290438627949582
22,3224,1.1290438627949582
22,2775,1.1290438627949582
22,3166,1.1290438627949582
22,8223,1.1290438627949582
22,480,2.173619644026157
22,6817,2.173619644026157
22,1634,1.9548081701312123
22,8995,2.173619644026157
22,1773,2.173619644026157
22,3635,2.173619644026157
22,2486,2.173619644026157
22,7993,1.1290438627949582
23,7430,1.710730810274579
23,2119,1.4357765410550627
23,1480,1.710730810274579
23,7113,2.173619644026157
23,2955,1.1290438627949582
23,8397,2.173619644026157
23,2190,1.1290438627949582
23,2959,1.710730810274579
23,7503,2.173619644026157
23,3769,1.1290438627949582
23,2643,1.710730810274579
23,2839,1.1290438627949582
23,3224,1.1290438627949582
23,2775,1.1290438627949582
23,3166,1.1290438627949582
23,480,2.173619644026157
23,6817,2.173619644026157
23,1634,1.9548081701312123
23,8995,2.173619644026157
23,1773,2.173619644026157
23,3635,2.173619644026157
23,2486,2.173619644026157
23,7993,1.1290438627949582
24,7430,3.9352621902696194
24,2119,3.3027739383399606
24,1480,3.9352621902696194
24,7113,5.00006380301909
24,2955,2.5971845469363033
24,8397,5.00006380301909
24,2190,2.5971845469363033
24,2959,3.9352621902696194
24,7503,5.00006380301909
24,3769,2.5971845469363033
24,2643,3.9352621902696194
24,2839,2.5971845469363033
24,3224,2.5971845469363033
24,2775,2.5971845469363033
24,3166,2.5971845469363033
24,8223,2.5971845469363033
24,6817,5.00006380301909
24,1634,4.496723058324291
24,8995,5.00006380301909
24,1773,5.00006380301909
24,3635,5.00006380301909
24,2486,5.00006380301909
24,7993,2.5971845469363033
